-1.977,15.959,-4.764,16.602,130.356
-6.235,14.264,-11.847,-9.093,118.886
6.029,-16.497,12.986,-13.242,-134.682
-7.203,4.116,-15.192,-2.495,75.364
-18.131,-9.740,-34.955,-2.129,33.825
7.980,-0.731,14.010,10.995,-46.361
0.007,12.756,1.994,2.154,76.564
-1.414,12.026,-2.307,-6.555,98.426
19.006,-2.802,38.575,-15.305,-123.237
2.793,-8.551,4.965,-14.793,-74.201
-11.732,17.628,-25.284,-8.213,187.638
8.073,0.494,16.729,3.738,-56.483
-8.902,14.197,-18.139,-3.325,149.988
4.687,6.310,8.190,10.023,21.926
18.570,9.309,37.593,0.728,-57.227
-17.530,13.136,-36.404,12.328,211.504
-3.234,14.871,-5.608,0.096,121.797
9.882,16.546,19.079,7.759,69.286
13.641,-11.528,27.809,1.534,-164.637
6.117,14.203,10.607,8.440,53.113
17.970,-4.210,36.798,-1.294,-130.266
6.613,13.471,12.880,-7.465,66.505
-9.126,12.343,-19.217,-1.436,139.871
17.517,-5.989,34.430,9.944,-142.908
12.178,6.446,23.581,-0.851,-24.625
-19.296,9.413,-38.073,-14.765,176.147
-0.065,16.542,-2.230,-2.393,134.180
15.026,16.147,29.122,-3.672,25.891
-15.070,14.596,-31.104,-8.646,184.658
-1.787,-3.225,-2.862,-13.169,-22.455
7.683,17.901,15.977,-11.783,81.638
-17.038,18.801,-32.597,-9.672,229.451
2.177,-17.584,3.211,6.982,-131.252
12.336,-5.152,23.359,0.863,-109.687
3.973,2.250,7.047,17.686,-4.703
-19.156,-12.815,-38.260,19.982,26.755
-7.460,13.316,-14.828,-12.367,132.831
-5.908,-14.248,-11.813,-18.704,-52.396
-13.876,-16.525,-27.654,2.229,-17.481
14.858,0.776,28.909,13.878,-72.018
11.992,2.526,24.299,1.588,-49.825
-18.031,8.919,-35.345,-19.285,164.025
-16.924,16.506,-33.723,14.668,209.414
4.318,4.674,6.571,-19.233,13.173
16.149,-11.111,33.014,5.991,-186.139
13.830,-2.330,26.467,-7.584,-110.143
-6.211,-0.528,-12.392,5.198,26.687
-7.155,-16.087,-16.144,3.781,-54.121
3.976,1.700,7.375,-15.180,-21.816
-0.334,17.635,-1.659,13.231,142.933
12.592,15.018,25.339,-15.459,25.445
-9.077,-8.656,-16.645,5.550,-8.248
-15.674,-2.476,-32.857,-19.147,80.821
-0.123,-4.035,-2.124,12.307,-18.255
-8.427,18.668,-16.937,-11.799,186.605
-0.343,18.415,-0.820,15.980,131.556
5.843,12.816,10.760,-13.614,37.865
6.143,16.922,12.770,-19.948,100.746
7.144,15.449,13.939,-5.732,73.931
0.808,15.760,3.357,13.901,116.577
-8.633,13.656,-18.611,-11.021,164.167
9.219,-16.807,19.971,-13.753,-179.137
-8.063,15.656,-15.457,9.181,162.892
-11.151,-5.708,-21.980,-3.717,23.506
-1.721,-14.269,-4.469,16.611,-72.198
1.939,0.060,4.021,-19.991,-15.976
15.938,-12.613,32.697,-4.345,-186.025
-17.459,-5.138,-34.721,-15.659,57.332
-15.715,7.523,-31.648,-1.362,141.821
-1.425,2.497,-3.033,2.131,19.646
2.197,1.746,3.944,12.533,8.505
5.328,18.252,9.663,-7.969,107.427
0.795,18.005,0.131,4.026,123.503
-18.294,17.017,-38.891,-15.756,251.057
9.691,16.470,19.394,-13.259,53.483
-8.250,-6.166,-16.132,-0.635,4.120
-11.640,6.828,-23.900,3.061,114.330
-17.993,0.795,-35.112,-18.806,105.019
18.516,-1.069,37.121,-6.141,-110.828
-15.479,17.422,-31.419,19.992,234.517
0.457,11.208,0.697,15.746,60.384
10.649,-11.886,19.654,-4.509,-133.338
-3.364,-5.382,-6.270,9.930,-18.808
16.018,15.590,32.412,-17.916,3.676
-10.491,-13.792,-20.930,18.324,-30.784
-14.759,10.270,-30.258,7.313,162.712
-11.016,-9.862,-21.446,-16.403,-0.463
3.667,16.445,7.765,5.435,91.308
2.445,7.694,5.262,-10.745,33.683
12.414,-9.085,24.242,-16.137,-133.769
-11.205,6.582,-22.567,1.669,111.858
14.222,-19.747,28.763,14.039,-208.460
16.557,1.263,32.296,7.093,-59.529
10.999,17.646,22.382,14.279,57.019
19.180,-12.970,40.023,-10.192,-196.073
18.980,6.949,38.901,-1.546,-59.009
5.891,-6.054,11.653,-8.977,-87.240
-9.396,-16.494,-18.984,18.241,-55.436
-5.561,-17.299,-10.914,-15.678,-90.271
-11.311,-14.502,-21.408,6.825,-32.965
-19.169,-14.878,-39.255,-6.537,14.509
-18.614,-7.769,-37.464,2.739,90.977
-9.510,16.343,-17.439,13.301,166.933
9.304,-7.714,17.289,5.731,-112.717
15.309,-14.011,32.282,0.229,-206.335
3.508,18.834,6.200,2.777,111.542
-9.402,9.265,-18.462,18.586,134.801
-16.272,-3.540,-33.236,3.838,90.896
0.259,-5.676,0.179,-19.253,-38.520
-4.647,11.321,-8.551,17.868,107.773
7.200,-11.963,13.135,2.888,-121.646
-6.270,-17.277,-10.967,0.176,-89.138
5.202,-6.325,9.909,-17.623,-68.223
-14.027,-19.019,-28.767,-6.167,-46.702
-3.060,7.380,-4.885,5.837,62.550
-3.422,-5.896,-7.483,-10.572,-8.753
6.702,10.607,14.841,-5.374,24.455
12.364,-0.145,23.422,-0.232,-78.895
-13.408,16.186,-27.224,-7.998,187.444
-10.299,-1.218,-21.083,4.919,46.466
16.855,14.943,35.195,-7.871,-14.121
0.445,-9.247,-0.282,19.527,-58.064
-8.590,4.640,-15.907,12.322,90.629
-5.960,-19.853,-13.269,15.586,-106.333
-11.541,15.788,-22.277,-6.476,148.868
2.651,-16.284,4.685,-3.503,-128.123
-1.239,8.841,-1.446,8.905,65.640
-16.440,12.970,-31.535,11.262,173.447
18.774,-9.327,36.529,8.780,-175.437
13.584,-4.924,28.296,-17.681,-121.307
-10.098,-4.456,-20.945,-14.185,24.762
11.310,19.037,22.373,5.506,60.693
10.596,5.800,20.756,3.936,-13.933
12.761,-1.104,24.865,7.068,-81.050
-3.402,-9.896,-8.455,-18.464,-51.332
-11.401,-5.785,-23.073,10.715,35.917
9.264,-7.101,16.094,11.788,-89.407
-7.204,-15.093,-15.565,5.485,-57.536
-11.401,-2.926,-21.195,-6.837,55.261
1.335,5.692,2.597,1.674,35.997
-4.498,3.327,-10.163,-13.859,43.267
9.034,17.802,17.649,16.363,67.471
17.999,0.190,36.186,19.899,-121.681
11.238,3.092,20.117,14.348,-21.028
-14.619,9.648,-28.856,-18.421,165.122
-13.817,0.651,-26.084,-7.150,70.707
2.611,-17.339,5.157,0.064,-127.023
-5.318,-17.352,-11.619,-3.689,-92.696
19.891,-0.678,39.558,-16.203,-127.439
2.411,18.559,3.526,-9.353,133.396
7.134,-2.473,14.523,0.694,-58.064
-9.510,-6.011,-18.707,3.157,23.551
13.777,-11.521,27.434,-14.276,-165.240
5.987,-0.873,13.813,-7.688,-39.554
1.837,11.846,1.964,7.334,84.061
-19.362,-1.216,-38.661,19.118,119.517
-17.562,8.051,-34.966,6.090,153.893
13.668,2.410,27.479,-5.622,-55.995
1.964,5.479,5.412,17.535,18.950
-17.129,10.583,-35.183,0.875,189.124
16.168,-3.627,31.757,0.446,-110.621
9.743,3.308,19.892,14.242,-55.403
-12.435,18.589,-24.281,-4.694,195.399
3.758,13.242,5.758,-6.357,71.332
-2.821,6.487,-4.970,-17.984,53.781
14.944,-18.981,31.153,-18.686,-222.016
16.828,-5.748,34.610,-18.051,-156.770
4.141,10.144,5.634,17.269,45.917
-12.756,14.774,-24.543,-7.401,163.089
6.344,14.247,13.104,12.646,58.857
-1.321,-17.214,-3.163,-18.930,-115.348
-17.895,-2.331,-36.629,6.797,95.838
7.620,18.970,14.638,13.244,96.479
-11.892,-12.781,-24.166,-6.445,-13.450
-2.578,12.909,-5.306,1.207,105.232
-14.784,-5.668,-30.514,16.553,52.636
-17.073,19.788,-33.272,-12.193,224.635
16.740,14.086,32.899,2.343,4.796
7.256,-16.013,15.345,-4.074,-158.707
-18.437,4.368,-36.090,17.560,139.234
-12.788,6.650,-26.726,-4.299,122.852
6.512,2.168,14.458,-2.252,-17.220
-8.731,11.133,-16.238,-6.506,142.246
10.930,-9.750,21.258,-13.858,-131.268
15.444,2.928,30.025,-2.998,-70.597
3.480,10.285,7.585,-15.180,41.725
0.382,8.322,0.495,-12.368,52.716
11.219,-15.009,20.960,-17.420,-167.025
8.779,16.629,16.424,18.884,61.841
4.113,16.538,8.496,-9.094,108.491
18.527,4.066,36.431,15.913,-78.107
16.101,7.753,32.807,-15.800,-41.271
11.639,4.460,24.005,6.584,-54.872
12.579,11.181,25.110,18.313,-3.877
12.519,18.887,24.266,8.766,57.284
-15.536,-2.461,-30.631,-11.345,79.649
-3.307,10.892,-6.828,2.665,88.072
-17.996,13.077,-35.619,-18.679,206.603
-12.500,-14.819,-25.431,-13.010,-32.158
-1.266,-3.849,-2.693,14.019,-24.424
0.676,17.703,0.031,10.507,135.606
12.458,-5.074,26.242,19.510,-107.154
13.478,16.584,26.444,-11.060,31.646
15.562,-10.367,31.013,1.641,-161.038
9.794,6.244,19.956,-0.658,-14.951
5.850,-16.347,12.178,11.309,-158.294
-11.425,-12.050,-22.262,-12.980,-34.074
5.045,-5.937,8.225,-16.907,-68.900
9.161,19.851,16.720,-4.341,97.927
-16.391,11.670,-32.409,-15.838,180.410
-4.918,11.228,-10.629,4.980,121.487
8.852,13.352,18.222,7.906,44.639
17.908,2.922,36.013,10.631,-96.842
6.862,5.348,14.271,10.007,-10.488
1.691,11.837,4.377,5.677,66.318
-2.929,-19.924,-6.786,-8.295,-117.428
10.777,-15.196,20.878,10.255,-160.102
13.367,15.613,26.714,19.954,22.825
4.093,-0.137,7.545,-1.742,-6.780
18.336,-15.734,35.855,16.888,-209.756
18.627,1.212,37.889,-16.315,-106.859
0.370,-13.738,0.895,-17.954,-92.508
14.735,19.480,27.771,-7.092,61.661
-7.784,18.919,-15.618,3.063,171.401
6.774,2.386,13.542,-10.437,-38.069
-3.283,1.629,-4.897,-5.081,13.793
1.632,-13.250,4.628,-11.081,-107.735
-3.586,10.884,-9.158,12.574,100.613
-12.004,8.713,-24.127,3.783,112.644
-0.740,9.656,-1.760,-6.362,75.026
12.984,13.499,25.053,-4.412,2.646
7.438,1.515,17.577,2.328,-59.643
18.690,2.649,36.490,-19.803,-80.097
8.805,8.657,16.936,-2.037,8.682
14.899,-15.578,30.260,-14.308,-189.142
-9.251,1.114,-18.133,-7.256,62.191
16.589,-7.322,33.991,8.092,-151.767
18.871,-12.661,37.198,-1.154,-202.305
5.974,-16.204,13.273,8.291,-152.852
-15.663,3.454,-31.429,-14.079,119.616
-14.869,-9.694,-31.744,-12.249,28.990
15.457,17.550,31.940,-15.458,35.888
6.913,16.510,14.629,-2.213,84.119
17.903,6.361,36.079,11.471,-50.570
13.900,11.064,27.821,-12.837,-15.060
-14.924,-13.343,-31.379,12.346,19.738
18.709,-10.102,38.517,6.130,-181.768
-7.816,3.222,-16.390,7.869,78.160
16.282,-14.475,32.519,-8.899,-204.120
-2.883,8.488,-4.496,-5.370,51.050
8.514,-17.610,16.573,3.674,-172.789
14.787,7.975,28.756,19.042,-39.209
8.765,16.300,18.060,16.058,66.193
12.546,4.932,23.784,6.776,-60.353
3.525,8.035,7.236,14.746,49.964
17.924,0.774,38.300,-11.381,-110.578
-2.440,14.138,-5.577,15.249,118.713
-6.102,19.241,-11.834,19.274,159.975
-1.240,11.106,-2.183,8.412,90.134
-2.904,8.135,-6.629,10.330,83.873
-11.446,-16.980,-21.709,-1.397,-54.080
18.256,14.373,37.720,1.003,-13.056
-0.223,1.891,-0.780,12.827,32.374
-13.986,-16.690,-27.191,-13.468,-43.941
5.408,18.702,9.796,0.315,115.190
12.900,-15.025,23.910,4.286,-177.422
3.771,-10.145,8.712,17.694,-93.399
13.523,8.948,28.431,13.737,-38.254
-17.166,-2.588,-35.341,1.345,100.918
9.846,10.273,18.356,-19.909,8.468
-13.401,18.917,-24.967,-12.671,209.951
5.123,9.539,10.918,17.467,33.041
5.959,-6.459,12.132,1.509,-76.052
-8.509,-19.025,-17.588,5.575,-103.689
-5.563,-15.435,-10.987,-3.281,-91.435
0.637,-6.243,2.204,9.990,-65.379
-6.697,-9.068,-12.973,-6.793,-37.153
-17.715,-19.848,-35.434,-4.069,-29.619
1.714,13.720,2.502,-12.908,103.782
-18.323,-4.500,-34.753,-19.636,67.001
-17.623,1.018,-35.928,9.469,108.437
-14.596,18.552,-29.034,-13.413,211.986
11.107,15.742,21.671,10.471,45.755
17.232,18.419,32.944,7.488,46.772
-18.833,1.199,-38.864,-4.527,123.735
1.110,18.736,1.817,9.798,122.405
-11.921,-7.541,-23.452,13.977,10.454
19.533,-14.129,36.881,12.175,-208.532
-2.117,19.132,-4.402,8.091,143.929
-10.880,14.190,-20.696,-4.080,175.281
18.975,-0.665,37.528,1.705,-123.384
12.332,10.742,24.457,11.671,-2.139
-1.096,-19.850,-2.771,-0.186,-138.724
-6.211,-2.734,-11.598,15.758,20.871
15.342,9.479,30.819,-12.427,-21.848
2.343,-0.563,5.051,-19.679,-16.432
6.867,-10.444,12.076,-11.393,-116.808
17.074,-5.625,34.139,6.674,-155.347
15.992,6.586,32.218,-17.258,-48.626
6.203,1.808,14.096,3.481,-18.037
6.999,-10.107,14.361,-9.985,-114.624
-4.329,-6.179,-6.562,18.634,-20.346
-16.213,-19.451,-32.795,3.869,-28.798
5.821,7.118,12.646,-9.556,8.781
16.277,-17.639,30.479,-9.032,-204.968
-15.326,9.963,-32.726,-18.708,158.609
3.439,2.466,7.240,3.892,-10.856
6.425,-16.092,12.561,14.345,-174.507
-2.135,0.409,-2.262,17.611,9.556
-4.596,8.083,-9.119,-5.660,66.316
17.538,18.094,35.892,13.067,24.989
6.858,1.838,14.553,-6.900,-32.663
14.341,2.761,28.718,3.034,-68.683
17.825,-9.136,37.809,7.142,-175.144
0.923,-5.260,0.045,-10.474,-41.595
-5.988,-0.764,-12.227,0.505,22.503
19.651,-9.507,39.003,-13.075,-172.167
-6.265,15.543,-12.420,-14.186,134.073
17.754,11.711,33.990,0.808,-31.811
18.678,15.795,38.090,13.923,-26.325
11.524,-10.216,22.717,-10.476,-149.692
13.570,18.308,28.120,-3.193,40.703
-3.619,-13.736,-7.797,14.573,-69.447
16.444,-14.390,32.066,-12.461,-199.270
8.392,-9.553,15.919,17.947,-99.264
-5.204,-15.261,-10.234,8.629,-72.878
6.403,9.496,11.320,-4.938,23.531
13.339,-6.647,27.964,-6.570,-143.139
-3.038,-3.361,-6.213,5.182,9.697
-17.873,1.728,-33.478,-11.442,124.429
-5.109,-18.889,-10.663,-13.149,-122.106
13.505,11.565,28.061,10.022,8.122
10.557,-7.815,19.403,11.708,-113.417
-15.838,-15.037,-30.581,-11.915,-13.014
6.523,-8.075,12.649,-13.450,-100.410
-6.775,17.132,-12.458,-1.985,157.170
3.938,-3.274,8.238,11.103,-54.547
7.863,-18.317,17.937,-8.061,-185.927
-0.088,9.653,0.392,-12.100,61.720
6.732,-5.965,13.013,-15.390,-73.142
19.172,-7.916,38.733,1.142,-152.170
-6.955,8.456,-14.023,-17.958,95.354
10.289,10.780,20.867,2.765,11.456
19.551,-2.249,40.196,19.053,-152.572
15.801,-0.809,31.442,-1.570,-91.002
-4.042,17.727,-7.496,8.306,152.530
9.810,-10.900,20.483,17.537,-141.670
-19.479,19.116,-37.991,14.034,258.332
-11.682,11.748,-22.943,2.791,154.474
-1.191,-9.018,-2.529,-19.040,-37.411
10.177,9.847,20.450,-11.338,21.875
-12.623,-0.775,-25.131,0.305,60.327
17.810,-3.021,35.142,-8.653,-128.617
-5.747,18.104,-11.701,11.968,164.973
14.449,-4.858,29.611,19.588,-101.878
19.749,-15.758,39.682,12.077,-228.153
1.693,3.256,2.855,1.198,15.207
-13.792,8.459,-29.779,9.949,154.826
13.273,16.091,27.878,-18.560,36.941
6.679,6.645,12.416,-1.505,29.674
17.504,0.522,33.942,-11.463,-96.793
15.489,-2.395,30.053,-14.547,-113.850
-14.275,-4.227,-28.849,-2.277,72.285
-14.321,8.988,-29.337,2.314,146.521
-0.431,1.154,-0.013,2.113,8.767
15.361,13.288,29.640,-14.302,16.152
6.608,6.357,13.638,12.891,6.253
0.739,-17.365,1.739,-10.754,-124.909
-2.760,-8.715,-4.480,-2.647,-44.963
18.047,2.885,37.759,2.541,-101.330
2.391,-5.282,4.613,-3.808,-52.507
-8.420,-11.958,-17.009,16.166,-21.624
-10.115,-11.831,-19.967,-8.233,-22.517
0.576,-6.331,1.003,0.589,-37.297
-1.022,-6.405,-2.619,-5.751,-44.698
4.784,-6.331,7.558,18.052,-79.413
18.374,5.698,36.346,-19.173,-76.961
4.060,13.718,7.685,-17.374,68.594
11.536,-3.768,22.070,9.717,-84.004
-19.058,-14.697,-38.276,-9.383,11.376
-12.729,-14.320,-26.099,-14.158,-17.341
9.479,-19.549,18.083,-7.517,-179.025
-11.352,-7.627,-21.103,3.960,20.694
3.459,8.011,5.763,18.457,29.680
-10.678,-12.433,-20.709,12.193,-47.263
-6.018,12.706,-12.513,-17.895,132.206
-12.267,-7.077,-24.267,11.937,36.855
-9.494,1.456,-19.618,3.465,73.641
-18.469,-17.629,-35.408,-14.961,-17.503
-16.610,-19.278,-35.094,19.152,-10.476
-7.774,17.127,-15.031,4.999,181.420
1.813,-9.081,4.587,-4.372,-70.632
-0.632,6.238,-1.187,-12.963,46.487
-18.321,1.898,-36.205,-19.505,114.568
4.056,8.955,9.532,19.150,14.372
-12.764,8.622,-22.750,13.704,115.962
2.528,-18.406,5.180,-11.756,-157.056
-14.014,17.600,-26.902,11.500,230.477
16.306,-0.252,32.280,-5.985,-86.017
13.043,8.567,25.561,14.466,4.271
-12.412,-4.460,-23.383,-15.342,30.482
-18.026,0.827,-35.189,-6.251,129.688
-8.496,4.152,-17.201,10.313,84.409
12.362,7.574,25.480,12.034,-16.236
-0.669,-6.962,0.356,-5.287,-49.857
4.175,-15.525,8.767,13.847,-133.186
-19.153,-16.459,-39.412,1.209,10.999
-3.095,-14.783,-6.274,-13.987,-94.328
4.557,-5.490,7.033,17.644,-59.485
18.005,12.763,35.407,-11.391,-7.467
-14.966,-18.290,-29.373,19.510,-43.438
3.739,-3.487,8.175,12.564,-49.146
-7.798,14.302,-16.169,2.843,139.346
-0.689,-15.605,0.916,-5.549,-116.474
18.351,6.092,35.442,-1.431,-60.618
11.083,-10.228,22.058,1.917,-132.821
-1.898,5.394,-3.692,18.621,46.600
-7.581,-0.074,-16.034,-18.036,45.085
0.268,6.822,1.629,-1.944,36.489
-2.762,-19.917,-4.692,1.521,-127.718
-18.608,1.313,-40.104,15.468,148.604
-6.607,-17.799,-14.874,-6.527,-74.192
15.666,17.151,31.447,-4.202,31.821
5.091,5.395,9.914,-13.223,-1.645
-1.443,-18.767,-4.883,7.449,-110.103
-1.860,-12.435,-3.668,-17.272,-70.068
12.034,-9.209,24.238,-0.120,-144.103
2.860,3.875,6.520,7.672,-1.698
-7.401,-2.552,-15.424,-13.131,21.134
-3.486,-16.853,-7.187,17.273,-83.690
4.538,-15.586,8.886,2.156,-126.676
7.321,1.616,14.645,0.455,-25.917
14.488,-2.027,27.915,3.536,-85.994
-19.968,-0.076,-38.438,-14.788,112.394
-12.323,-9.891,-24.484,-10.551,2.788
-4.958,-7.056,-11.417,-10.971,-3.974
-13.741,-0.126,-28.457,14.193,88.233
-15.280,1.514,-29.447,3.399,84.639
0.234,-10.591,1.041,-9.938,-76.636
2.242,7.925,3.342,-12.539,54.133
8.044,3.758,17.106,19.651,-18.930
-18.422,11.135,-37.251,11.107,186.532
-3.080,-11.327,-6.956,0.501,-42.001
-13.304,-17.868,-27.686,-4.097,-50.107
-12.718,18.486,-24.811,3.147,209.213
8.173,-5.106,17.115,6.781,-95.587
-19.841,14.566,-40.972,-5.769,210.478
-13.707,19.090,-28.039,-18.473,228.427
12.858,-14.508,25.032,19.533,-179.208
-18.240,0.250,-36.823,10.380,116.893
-5.062,4.242,-11.312,18.138,53.059
-11.264,-14.636,-22.536,-17.914,-41.306
11.226,8.955,21.583,-10.063,-9.347
1.532,-10.486,3.138,-12.293,-81.695
-13.995,-19.574,-27.734,17.518,-61.002
-3.298,-10.747,-6.774,5.630,-44.462
16.987,-19.734,34.073,-15.057,-253.306
0.250,16.543,1.950,-14.356,117.076
-18.185,5.907,-37.581,-19.616,160.469
13.334,-17.120,27.286,-14.282,-219.518
-7.267,5.422,-14.891,-11.504,78.481
-15.209,-11.855,-31.534,4.751,6.407
-3.648,-15.546,-8.209,-19.244,-93.499
-8.207,-9.354,-18.242,7.950,-0.282
-6.925,-19.768,-13.975,-8.674,-69.372
-3.694,-12.988,-7.967,-3.338,-71.362
2.347,1.581,3.528,16.085,18.393
3.740,17.620,7.224,-10.333,103.595
1.008,7.987,2.149,-7.009,61.237
16.782,6.133,35.223,18.347,-51.401
11.578,-5.774,21.895,12.149,-95.602
-11.475,10.494,-22.315,3.820,135.933
3.483,7.463,6.722,15.911,27.426
-4.205,16.764,-7.852,-16.477,136.988
1.260,5.008,3.672,14.891,41.123
4.115,-18.377,7.421,18.966,-134.148
3.521,8.142,5.867,-1.310,45.574
-18.448,1.395,-36.553,5.538,117.544
-13.486,-18.854,-26.314,-9.438,-35.345
1.794,-18.906,2.258,9.376,-125.324
3.613,3.287,6.564,-0.122,9.425
-6.661,18.777,-14.837,15.229,184.969
-3.090,14.351,-5.779,15.019,127.631
5.802,-10.020,11.636,-10.368,-90.015
9.404,19.578,19.252,14.240,83.851
-9.974,18.957,-18.959,0.550,175.899
-14.021,-7.342,-27.995,-7.778,20.721
-9.612,4.706,-18.958,11.560,88.715
11.337,5.404,20.076,-6.184,-20.854
